Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,pageranks,modularity_class,Authority,Hub,clustering,level,tag,anomaly,fr,fg,location,bio,nation,weight,occup,categ,statu
say_it_and_walk,say_it_and_walk,,51,0,51,0,0,0,0,0.113599,0.000296,0,0.018276,0,0.030612,,,1.332984,4272,2,,,,,,,
FerasAbuHelal,FerasAbuHelal,,30,0,30,0,0,0,0,0.096364,0.000297,0,0.009578,0,0.043651,,,1.143539,28545,1163,لندن,"@Arabi21News Editor in chief of
--
رئيس تحرير صحيفة عربي21 الإلكترونية... كاتب وباحث في شؤون الشرق الأوسط..",,,,,
MeemMagazine,MeemMagazine,,153,0,153,0,0,0,0,0.213264,0.000308,103,0.036151,0,0.014437,,,0.925314,125940,1441,,ميم: المعرفة.. ميم: مرآة المجتمع,,,,,
3eenKSA,3eenKSA,,120,0,120,0,0,0,0,0.146866,0.000312,0,0.038228,0,0.025,,,1.055024,128914,47,,منصة فيديو؛ تروي الواقع السعودي برؤية متجردة,,,,,
fayezalkandary,fayezalkandary,,116,0,116,0,0,0,0,0.13039,0.000302,109,0.027077,0,0.008924,,,0.903487,45510,329,دولة الكويت,الأسير السابق في غوانتنامو ( أليس الله بكافٍ عبده ويخوفونك بالذين من دونه ) ...  كتاب (البلاء الشديد والميلاد الجديد),,,,,
mo7ammadalyahya,mo7ammadalyahya,,70,0,70,0,0,0,0,0.113432,0.000293,0,0.022911,0,0.027494,,,1.466586,21968,3,Kingdom of Saudi Arabia,"إنسان،، الوسطية روح الإسلام وعقله وقلبه،، أحب وطني كحبي لأمي ،، الجمال يتمثل في ""ماينقش العصفور في تمرة العذق"" وصوت فيروز.",عربستانی,,,,
Aldiwan2030,Aldiwan2030,,121,109,230,8,0.295841,0.326426,146586.177935,0.176532,0.00031,0,0.039653,0.119243,0.098741,,,1.126636,28065,117,,"شعبنا يستحق اﻷفضل، يستحق عيشا كريما، عدالة محاسبة وشفافية.. معاً نصنع ذلك.رسائل الخاص متاحة للجميع.

وللتواصل: aldiwan2030@protonmail.com",,,,,
drabdulaziz2,drabdulaziz2,,121,0,121,0,0,0,0,0.208584,0.000328,0,0.039335,0,0.019678,,,1.248065,43562,1,Saudi Arabia,,,,,,
qahtani_s1,qahtani_s1,,359,430,789,8,0.242155,0.267891,765788.292647,0.280969,0.000308,109,0.052674,0,0.004318,seed1,,0.827281,54255,484,,contact.qahtani@gmail.com #جزء_من_النص_مفقود,,,,,
DrSamiAmeri,DrSamiAmeri,,135,0,135,0,0,0,0,0.137848,0.000299,109,0.017699,0,0.00735,,,0.702454,79712,12,,مسلمٌ قائم عند ثغرٍ، يخشى أن يُؤتى الإسلام من جهته (في خصومة مع: العالمانية، والإلحاد الدهري، والتنصير، والاستشراق),,,,,
bader_alhamid,bader_alhamid,,230,0,230,0,0,0,0,0.392227,0.000349,0,0.085281,0,0.025157,,,1.231802,38439,1646,"Montréal, Québec",كأنني علَمٌ لا ريحَ تنشره أو ريح أخبار نصرٍ لم تجد عَلما ..,,,,,
yaktay,yaktay,,100,0,100,0,0,0,0,0.185584,0.000299,0,0.026202,0,0.02484,,,0.783658,250545,876,Ankara,"Yıldırım Beyazıt Üniversitesi Sosyoloji, Yeni Şafak Gazetesi ve https://t.co/79PztDAlep Yazarı, tezkire dergisi, https://t.co/PUAo0PlP98",,,,,
AsemAlnabeh,AsemAlnabeh,,90,0,90,0,0,0,0,0.130108,0.000292,30,0.013965,0,0.009363,,,0.621569,133106,137,غزة - فلسطين المحتلة,في #غزة، عضو رابطة الكتاب والأدباء الفلسطينيين، أغرد لكم عن #فلسطين وأحاول نقل الصورة الحقيقية عنها، يسعدني تواصلكم على: aalnabih@gmail.com,,,,,
without__shadow,without__shadow,,195,0,195,0,0,0,0,0.172418,0.000305,0,0.034004,0,0.010653,,,0.671961,311302,0,,‏‏‏‏‏‏‏‏ضابط في جهاز الامن الاماراتي,,,,,
GamalSultan1,GamalSultan1,,133,149,282,8,0.251908,0.275722,102699.868267,0.227434,0.000297,30,0.031049,0.057576,0.044278,,,0.569365,447004,152,القاهرة- مصر,رئيس تحرير صحيفة المصريون,,,,,
SamarDJarrah,SamarDJarrah,,150,0,150,0,0,0,0,0.339876,0.000335,0,0.057724,0,0.027533,,,1.295926,139825,1833,USA,Radio host and Author,,,,,
Alya_Alhwaiti,Alya_Alhwaiti,,179,0,179,0,0,0,0,0.258434,0.000333,0,0.062199,0,0.023665,,,1.167774,59428,749,United Kingdom,فارسةدولية ، كاتبة ، ناشطة سياسية وحقوقيه ، نذرت نفسي للتصدي والجهاد ضد الأستبداد والظلم،لنيل المطالب لابد من ثوره!,,,,,
EbrahimGasuda,EbrahimGasuda,,90,0,90,0,0,0,0,0.147907,0.000298,0,0.031708,0,0.03141,,,1.154662,92057,1569,"Tarhouna , Libya","‏‏‏‏مُعارض سابق لنظام ‎‎‎‎#القذافي البائد، كاتب وناشط سياسي من ‎‎‎‎#ليبيا .‎  

 Libyen writer & politik activist",,,,,
emad_badish,emad_badish,,80,0,80,0,0,0,0,0.097263,0.000292,0,0.023897,0,0.021519,,,1.057248,76597,226,Libya🇱🇾,"‏‏‏‏‏‏لا أملك القرار في حبك يا وطني ، قد إختارك الله في قلبي ، والله فعال لما يُريد..!
 لابد من ليبيا وان طال النضال.
Libyan political activist",,,,,
ALMURAQB_ASSAD,ALMURAQB_ASSAD,,137,0,137,0,0,0,0,0.160285,0.000299,0,0.035175,0,0.018355,,,0.882837,136793,233,,الحياة لا تقاس بطول العمر ، فموقف يوم واحد يساوي تسعين سنة.. الشهيد عبدالرحيم الحويطي .,,,,,
Abdulaziz_Hmadi,Abdulaziz_Hmadi,,210,0,210,0,0,0,0,0.230043,0.000303,109,0.0253,0,0.005597,,,0.329021,1283661,419,Riyadh,مهتم بنشر المعرفة الرقمية وتبسيطها (في المفضلة 4700 تغريدة) | بريد: me@aziz.ai,,,,,
Mrbrary,Mrbrary,,295,0,295,0,0,0,0,0.263621,0.000318,0,0.046683,0,0.007673,,,0.755465,242065,424,,أيها #اللبرنجية: أنا الشوكة في حلوقكم ، أنا النار على هشيمكم .. ولن تهنأوا,,,,,
KingSalman,KingSalman,,147,0,147,0,0,0,0,0.167277,0.000298,82,0.01683,0,0.002315,,,0.038187,9057440,0,المملكة العربية السعودية,الحساب الرسمي لخادم الحرمين الشريفين الملك سلمان بن عبدالعزيز آل سعود، ملك المملكة العربية السعودية,,,,,
tfrabiah,tfrabiah,,172,0,172,0,0,0,0,0.181514,0.000294,100,0.018389,0,0.002752,,,0.095801,3923842,319,"Riyadh, Saudi Arabia",وزير الصحة - مهتم بالإبداع وإدارة التغيير والتطوير Minister of Health - Interested in Innovation and change management.,,,,,
AboShla5Libraly,AboShla5Libraly,,159,0,159,0,0,0,0,0.129285,0.000294,100,0.006361,0,0.002298,,,0.331144,606529,222,,مثقف تنويري 💡,,,,,
A_AlAthbah,A_AlAthbah,,348,0,348,0,0,0,0,0.393977,0.000328,0,0.04392,0,0.007213,,,0.583387,791973,377,"Doha, Qatar",كاتب ومدير عام المركز القطري للصحافة. GM of #Qatar Press Center,,,,,
talaatromaih,talaatromaih,,32,0,32,0,0,0,0,0.086174,0.000293,30,0.004495,0,0.012903,,,0.65118,49551,1203,,شكرا لكل من اهتم بامر هذا الحساب فنبهنى او نشر عن اختراق الحساب او ساعد قدراتى المتواضعه بالنصح والاقتراح.وشكر خاص لمن تصدى لاختراق الحساب.الف الف شكر .,,,,,
dralabdullatif,dralabdullatif,,98,0,98,0,0,0,0,0.084518,0.000292,100,0.003886,0,0.004081,,,0.401236,272428,47,الرياض,‏‏‏‏‏‏‏عبدالعزيز آل عبداللطيف ، الأستاذ المشارك في قسم العقيدة بجامعة الإمام-سابقاً- ، وعضو هيئة التحرير بمجلة البيان,,,,,
Anas7asan,Anas7asan,,73,0,73,0,0,0,0,0.111447,0.000297,30,0.016492,0,0.00939,,,0.687458,185245,1546,"ALEX , Egypt",مصري ، دارس للإعلام و أعمل به ، مهتم بالتحليل السياسي، مؤسس وصاحب فكرة شبكة رصد (لا أديرها منذ ٢٠١٢) وعدة شبكات عربية، ، أحب القراءة، وأفكاري قابلة للتجدد,,,,,
Policy45,Policy45,,232,0,232,0,0,0,0,0.288631,0.000323,30,0.044482,0,0.007803,,,0.699813,349551,2181,,شؤون استراتيجية 👶🏻👧🏼,,,,,
halhomaid,halhomaid,,58,0,58,0,0,0,0,0.158973,0.000297,100,0.008392,0,0.012987,,,0.771136,52579,171,السعودية / بريدة - مكة,جامعة أم القرى,,,,,
drsunhat,drsunhat,,196,0,196,0,0,0,0,0.195753,0.000296,100,0.006565,0,0.004573,,,0.517424,300634,991,مكة في القلب,أستاذ جامعي sunhat @_KSU ومستشار ومدرب في #الإدارة #الاستراتيجية و #التسويق ومهتم بالاستثمار وتطوير الأعمال,,,,,
altriri,altriri,,148,0,148,0,0,0,0,0.157573,0.000297,100,0.008844,0,0.005746,,,0.434067,392361,174,,https://t.co/tcSAYbInPK,,,,,
alrotayyan,alrotayyan,,328,0,328,0,0,0,0,0.416684,0.000335,100,0.033866,0,0.005461,,,0.294037,2364883,838,Saudi Arabia,كاتب | #لا_ريب_فيه | #روزنامة | للأعمال والإعلان: alrotayyan@Gmail.com,عربستانی,,بازیگر,,
almodifer,almodifer,,227,0,227,0,0,0,0,0.197168,0.00032,100,0.02801,0,0.003665,,,0.247143,1907712,377,,مقدم البرنامج الأسبوعي #في_الصورة ومقدم البرنامج الرمضاني #الليوان على قناة روتانا خليجية وإذاعة روتانا fm كاتب في صحيفة اليوم,,,,,
alfheedA,alfheedA,,32,0,32,0,0,0,0,0.112149,0.000287,100,0,0,0.001149,,,0.552379,488550,3776,"Riyadh, Saudi Arabia",صحافي سعودي 🇸🇦 يحاول الانتقام من ضغط العمل بالجلوس بين يدي والدته، والسفر مع زوجته، وتقبيل طفليه حتى في الحلم ▫️▫️ انستقرام + سناب شات alfheedA,,,,,
Turki_Homaidan,Turki_Homaidan,,53,0,53,0,0,0,0,0.091082,0.000291,100,0.006568,0,0.006033,,,0.161644,740720,647,Saudi Arabia,**مفضلتي تحمل آخر أخبار والدي #طليق_الروح #حميدان_التركي #HomaidanAlTurki #AlTurkiParole,,,,,
Ms3don,Ms3don,,83,0,83,0,0,0,0,0.096827,0.000287,98,0,0,0.001054,,,,,,,,,,,,
NabilAlawadhy,NabilAlawadhy,,419,0,419,0,0,0,0,0.339776,0.000309,100,0.037093,0,0.002501,,,0.078884,11227238,531,دولة الكويت,,کویتی,,,,
drr_44,drr_44,,131,0,131,0,0,0,0,0.105448,0.000301,100,0.005377,0,0.006048,,,0.357792,544625,0,,,,,,,
MohsenAlAwajy,MohsenAlAwajy,,350,0,350,0,0,0,0,0.404327,0.000312,100,0.022926,0,0.004281,,,0.347543,1489349,599,,أرجو الله برحمته وأخشاه لذنوبي,عربستانی,,,,
dr_almuqbil,dr_almuqbil,,124,0,124,0,0,0,0,0.123726,0.000293,100,0.003309,0,0.002066,,,0.20979,872884,85,,كلية الشريعة- جامعة القصيم| يوتيوب:https://t.co/RuP2CXBS8D تليجرام : https://t.co/tJ9FBaD3bT,,,,,
abulojain1,abulojain1,,96,0,96,0,0,0,0,0.148121,0.000296,100,0.01126,0,0.009966,,,0.569656,231898,876,abulojain@abulojain.net  إيميل,إبراهيم آل دهمان....مستشار  ....مؤسس موقع لجينيات..كاتب في صحيفة سبق،وصحيفة تواصل،وعدة مواقع،صاحب كتاب رهائن البحر https://t.co/cIBfBKBmpQ,,,,,
falsunaidy,falsunaidy,,211,0,211,0,0,0,0,0.267478,0.000299,100,0.008028,0,0.001951,,,0.282954,978143,468,falsunaidy@ksu.edu.sa,,,,,,
AlshimaaMorsi,AlshimaaMorsi,,59,608,667,8,0.279136,0.317968,919389.521994,0.144627,0.000292,109,0.012694,0.109461,0.006333,,,0.535922,120385,625,,"Graduate of Faculty of Science, was a researcher at the National Research Center, Currently studying psychology at faculty of Arts.",,,,,
alhawaly20,alhawaly20,,60,0,60,0,0,0,0,0.084204,0.000294,109,0.013518,0,0.011105,,,0.932959,48013,203,Dammam - Riyadh,‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏- بجوار الكتب والمكتبات، وبين رحاب الشريعة وكنف العلوم، - مهتم بالشؤون الاستراتيجية والتاريخية. (الخاص متاح).,,,,,
Khalilalanani,Khalilalanani,,22,0,22,0,0,0,0,0.113281,0.000289,30,0.003739,0,0.018421,,,0.582213,43325,2051,,Prof. of Political Science & Intl. Relations RTs/links≠endorsements and tweets are my own. اللهم اجعل تويتر شاهدا لنا لا علينا.,مصری ؟,,,,
alfarhan,alfarhan,,247,0,247,0,0,0,0,0.257568,0.000327,100,0.031007,0,0.006056,,,0.737427,218787,786,Saudi Arabia,مؤسس @Rwaq سابقاً، حالياً @Resal_me. فُؤادٌ، بذِكْرِ الظّاعنينَ، مُوَكَّلُ ... وَمَنزِلُ حَيٍّ فيهِ، للشّوْقِ، مَنزِلُ,عربستانی,,کارآفرین غیرسیاسی,,
HaYatElYaMaNi,HaYatElYaMaNi,,20,0,20,0,0,0,0,0.102577,0.000291,92,0.007932,0,0.01634,,,0.411328,64034,1228,"Egypt, Cairo, doha",TVHost @Aljazeera 📍ما أُخذ بالإنقلاب لن يُسترد إلا بالثورة | opinions are mine ONLY.,,,,,
ammar_011,ammar_011,,89,0,89,0,0,0,0,0.088836,0.000296,109,0.006977,0,0.007706,,,0.656963,77877,344,الرياض,كاتب | مهتمّ بالقصّة والرواية | كاتب وصانع محتوى في @nagsh50 .. للتواصل: ammar.nasser011@gmail.com,,,,,
almoatbi,almoatbi,,49,0,49,0,0,0,0,0.102442,0.000293,109,0.00999,0,0.012411,,,0.671833,78437,543,"جازان, KSA",بين أرْوِقَةِ الحُقُوق وأوْراقِ المعرفة • مُحامٍ ومحكَّم • متأمِّلٌ يستضيءُ بنورِ الوحي •  @lawyerMuh,,,,,
althani_faisal,althani_faisal,,208,0,208,0,0,0,0,0.33975,0.000313,30,0.026594,0,0.008704,,,0.619051,425118,506,,مسلم / ولي أملٌ في اللهِ تحيا به المُنى .... أرائي هنا شخصية وتمثلني وحدي ..... الرتويت ... لا يعني بالضرورة الموافقة,,,,,
shkhDadaw,shkhDadaw,,132,0,132,0,0,0,0,0.157961,0.000297,0,0.021337,0,0.005344,,,0.675999,120377,11,موريتانيا,‏‏‏‏‏درر ل ‎‎‎‎‎‎‎‎‎‎‎#ولد_الددو ‎‎‎‎‎‎‎‎‎‎‎#الشنقيطي حفظه الله ورعاه مأخوذة من محاضراته و شروحاته لمختلف المتون. حساب غير رسمي.,,,,,
abuhilalah,abuhilalah,,257,0,257,0,0,0,0,0.43317,0.000326,0,0.058835,0,0.012297,,,0.703737,529951,2418,,كاتب وصحفي أردني، عمل مديرا لقناة الجزيرةColumnist and journalist.Former Managing director of Aljazeera,,,,,
tragency1,tragency1,,104,0,104,0,0,0,0,0.098033,0.000293,0,0.02026,0,0.009522,,,0.594756,257813,2,Türkiye,"الحساب الرسمي لـ""وكالة أنباء تركيا"" / وكالة أنباء تركية غير رسمية ناطقة باللغة العربية / الصوت التركي.. بالصدى العربي",,,,,
MuhammadMorsi,MuhammadMorsi,,142,0,142,0,0,0,0,0.168173,0.000295,100,0.008769,0,0.005927,,,0.149106,2031260,0,Egypt,"الحساب الرسمي لرئيس مصر الدكتور محمد مرسي-
مكتب الرئيس يدير الحساب وتذيل تغريدات الرئيس بكلمة #الرئيس
President Morsi tweets tagged with #Morsi",,,,,
alshehri101,alshehri101,,94,0,94,0,0,0,0,0.091544,0.000294,109,0.009619,0,0.007013,,,0.714193,39321,735,,يراقب .. ويشعُر • الأصل في هذه الحياة هو التأهُّب للرحيل • waleedione@hotmail.com •,,,,,
adab,adab,,188,0,188,0,0,0,0,0.148503,0.000296,109,0.008065,0,0.002844,,,0.171717,2169648,510,"Riyadh, Kingdom of Saudi Arabia",الموسوعة العالمية للأدب العربي (أدب) مؤسسة ثقافية إعلامية تعنى بمشاريع توثيق ورصد الأدب العربي والأدب العالمي ويتبع لها دار أدب للنشر والتوزيع  @ADAB_Publishing,,,,,
ALSHEHRI89,ALSHEHRI89,,68,0,68,0,0,0,0,0.081186,0.000293,100,0.006607,0,0.003618,,,0.375463,214011,633,Riyadh,أستاذ العقيدة والأديان المشارك/ قناتي (نحو إتقان اللغة الإنجليزية) https://t.co/PH7wqxZYfp,,,,,
abohamzahasanat,abohamzahasanat,,58,0,58,0,0,0,0,0.100778,0.000294,0,0.021198,0,0.027882,,,0.926255,110462,132,فلسطين,امام وخطيب جمعة في غزة ماجستير في الفقه المقارن مدير عام معهد حسنات لإعداد الدعاة والخطباء,,,,,
madwar_siba,madwar_siba,,19,0,19,0,0,0,0,0.103396,0.000294,5,0.016051,0,0.062092,,,3.158021,37685,1482,"London, England",صحفية ومذيعة أخبار Syrian news anchor @AlarabyTV | former anchor @TRTArabi & @AJArabic سورية فلسطنية عراقية يمنية ليبيية,,,,,
salehelnaami,salehelnaami,,262,0,262,0,0,0,0,0.395126,0.000334,0,0.063662,0,0.015102,,,1.060688,209848,1261,غزة-فلسطين,"باحث في الشأن الإسرائيلي وتقاطعاته العربية والإسلامية والعالمية،
مؤلف عدة كتب حول الصراع..دكتوراة في العلوم السياسية",,,,,
Maher_Ameer_,Maher_Ameer_,,84,0,84,0,0,0,0,0.084532,0.000297,109,0.011551,0,0.010726,,,0.740189,35692,718,Bahrain,‏‏‏‏‏‏‏‏باحث في الفلسفةوالكلام..أحيانا مهندس..ساخر..لست بمفكر/أديب/شيخ/ماركسي/تنين/جرندايزر..لا أنتمي لأحد..اخلع أي صورة نمطية عند بابي قبل أن تُكسَر على العتبة,,,,,
tounsiahourra,tounsiahourra,,35,0,35,0,0,0,0,0.095537,0.000292,0,0.014662,0,0.019608,,,0.491332,169574,1699,,رئيسة تحرير موقع بوابة تونس Editor-in-chief @tunigate,,,,,
Dima_Khatib,Dima_Khatib,,94,0,94,0,0,0,0,0.149307,0.000296,100,0.022672,0,0.008766,,,0.496608,361891,2687,La Luna,Managing Director of AJ+. Journaliste arabe. Periodista amante de 🇻🇪 أبقى شجرة زيتون بفلسطين. امرأة حريرية-حديدية. مديرة قنوات +AJ,,,,,
Abdulla_Alamadi,Abdulla_Alamadi,,43,0,43,0,0,0,0,0.090537,0.000296,0,0.025394,0,0.038206,,,1.421383,36434,2677,,كاتب صحفي ومؤلف Columnist & Author,قطري,,,,
